Timestamp,Source File,Google Service,Event Type,Description,Device,IP,Additional Metadata
2024-04-24 08:55:36,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Ele ficou desconfiado KKKKKKK | Bielzin | Apr 24, 2024, 8:55:36 AM EDT",,,
2024-04-24 08:55:46,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Nice Little Tourney Play 🥹| Consider using code ""DrCyber"" in the fortnite item shop ❤️ #epicpartner | DrCyber | Apr 24, 2024, 8:55:46 AM EDT",,,
2024-04-24 08:56:02,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Food footage production behind the scenes #filmmaking #artlist #bts | Apr 24, 2024, 8:56:02 AM EDT | YouTube",,,
2024-04-24 08:56:06,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched the dog is learning | Meme Zee | Apr 24, 2024, 8:56:06 AM EDT",,,
2024-04-24 08:56:08,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Los Asociados - Bien Lit - Compton Menace gets in Shootout with Miklo | Wounded Life | Apr 24, 2024, 8:56:08 AM EDT",,,
2024-04-24 08:56:10,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Totally worth the sunburn 😭😭 | Samuel Grubbs | Apr 24, 2024, 8:56:10 AM EDT",,,
2024-04-24 08:56:22,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Who misses OG Pumps? 🥺 | itsDesTV | Apr 24, 2024, 8:56:22 AM EDT",,,
2024-04-24 08:56:50,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched https://www.youtube.com/watch?v=Nhs1ppbPgCU | Apr 24, 2024, 8:56:50 AM EDT | YouTube",,,
2024-04-24 08:56:57,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched POV: The bar comes to you! #bartesian #cocktail | Apr 24, 2024, 8:56:57 AM EDT | YouTube",,,
2024-04-24 08:57:56,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Small warm up | Qdunks | Apr 24, 2024, 8:57:56 AM EDT",,,
2024-04-24 08:58:24,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched I got BUSTED 👀😂 #footballhumor #burjkhalifa | Ferjani Safi | Apr 24, 2024, 8:58:24 AM EDT",,,
2024-04-24 08:58:25,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Moon Bounce Bouncer | Jonny Englsh | Apr 24, 2024, 8:58:25 AM EDT",,,
2024-04-24 08:58:37,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched VKTRY insole flip with no cut | Team VKTRY | Apr 24, 2024, 8:58:37 AM EDT",,,
2024-04-24 08:58:42,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Atlanta car meet GONE WILD , everybody wrecks !!! #carmeet #hellcat #fail | EVILTWINZ TV | Apr 24, 2024, 8:58:42 AM EDT",,,
2024-04-24 08:58:59,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Doing what I love at 16 years old 🏍🚀➕🗣😍 | zyair_circus | Apr 24, 2024, 8:58:59 AM EDT",,,
2024-04-24 08:59:17,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched POV Corey loves HELLCAT💪🏽🏆#ssg #hellcat #fypシ #shortsvideo | Nigel Maddox | Apr 24, 2024, 8:59:17 AM EDT",,,
2024-04-24 08:59:20,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Who's Next?! 😱🙈 | Celine Dept | Apr 24, 2024, 8:59:20 AM EDT",,,
2024-04-24 08:59:45,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched (@GH.S) What the - AMANDA THE ADVENTURER ANIMATION | GH'S ANIMATION | PP | Apr 24, 2024, 8:59:45 AM EDT",,,
2024-04-24 09:00:17,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Chess Daily puzzle No 189: 20/4/2024 #dailypuzzle #chesspuzzles #knowledge | Zenith Arc | Apr 24, 2024, 9:00:17 AM EDT",,,
2024-04-24 09:00:19,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Footballer Signature Moves 🥵 | Tom Harris Football | Apr 24, 2024, 9:00:19 AM EDT",,,
2024-04-24 09:00:32,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched GAME WARDEN LICENSE/ FISH CHECK!!! WHOSE FISH ARE THESE BACK HERE??? #trout #dfw #warden #nature | Micahs Goin | Apr 24, 2024, 9:00:32 AM EDT",,,
2024-04-24 09:01:35,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched She's putting Zach on the spot 😂 | Dropouts Podcast | Apr 24, 2024, 9:01:35 AM EDT",,,
2024-04-24 09:01:36,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Using the Golden Chicken to Win | Nick Eh 30 Shorts | Apr 24, 2024, 9:01:36 AM EDT",,,
2024-04-24 09:01:57,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched What the sigma 💀#shorts ￼#viral #fyp | GodzGamerZero | Apr 24, 2024, 9:01:57 AM EDT",,,
2024-04-24 09:02:00,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Pit lane is open 😎🔥⛽️ #racelikeagirl #nitro #fuel #pitstop #racing #rc #fast #pit #cars | Race Like A Girl | Apr 24, 2024, 9:02:00 AM EDT",,,
2024-04-24 09:02:20,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Would you help this dehydrated child? #shorts | MattTV Shorts | Apr 24, 2024, 9:02:20 AM EDT",,,
2024-04-24 09:02:22,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched The Most Heartening Gym Moment | LEX | Apr 24, 2024, 9:02:22 AM EDT",,,Mom
2024-04-24 09:02:23,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Fortnite Aang no estado avatar na gameplay #fortnite #epicpartner #fivem #samp #gtarp #valorant | DJ Multigames | Apr 24, 2024, 9:02:23 AM EDT",,,
2024-04-24 09:02:33,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched https://www.youtube.com/watch?v=PfP_Ytw61YY | Apr 24, 2024, 9:02:33 AM EDT | YouTube",,,
2024-04-24 09:03:00,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched MICHAEL Vs THE LAW 😂🚔 @rachelmichellepizzolato (Thank you @spirithalloween 🎃) | Merrick Hanna | Apr 24, 2024, 9:03:00 AM EDT",,,
2024-04-24 09:03:18,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Dads am I right?! | Autumn Spooner | Apr 24, 2024, 9:03:18 AM EDT",,,
2024-04-24 09:03:20,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched https://www.youtube.com/watch?v=eB8stLNIFdw | Apr 24, 2024, 9:03:20 AM EDT | YouTube",,,
2024-04-24 09:03:28,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched You’ve Never Seen A Race Like This 🚀 | Red Bull | Apr 24, 2024, 9:03:28 AM EDT",,,
2024-04-24 09:03:30,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched How to Slow Down ^^ | Cole Trotta | Apr 24, 2024, 9:03:30 AM EDT",,,
2024-04-24 09:03:45,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched He pretended to be the “Pixar Lamp” after scoring | Savannah Bananas #shorts #pixar #baseball | The Savannah Bananas | Apr 24, 2024, 9:03:45 AM EDT",,,
2024-04-24 09:04:18,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Never Judge A Book By It’s Cover | Karl Niilo | Apr 24, 2024, 9:04:18 AM EDT",,,
2024-04-24 09:04:20,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched pista con curva de bancada para hacer drift #hotwheels #derrape | primitivecustoms | Apr 24, 2024, 9:04:20 AM EDT",,,
2024-04-24 09:04:22,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched how i sold the cash cup🤦 | AsianJeff | Apr 24, 2024, 9:04:22 AM EDT",,,
2024-04-24 09:04:50,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Man witnessed a shooting in the neighborhood. #funnyshorts #funnyvideos #hoodcomedy | Illmar Joe1 | Apr 24, 2024, 9:04:50 AM EDT",,,
2024-04-24 09:04:51,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Whoops! | PBR | Apr 24, 2024, 9:04:51 AM EDT",,,
2024-04-24 09:04:56,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched https://www.youtube.com/watch?v=FM8Lfbu60ic | Apr 24, 2024, 9:04:56 AM EDT | YouTube",,,
2024-04-24 09:04:59,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched 10Lbs off the PR very good very good indeed. #muscleup #strength #confidenceboost #shortsvideo | ForeverGoated999 | Apr 24, 2024, 9:04:59 AM EDT",,,
2024-04-24 09:05:45,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched 57!Try the rhythm once and you'll fall in love with it😂 #fun #shorts #youtubeshorts #ytshorts | QZ Fun Studio | Apr 24, 2024, 9:05:45 AM EDT",,,
2024-04-24 09:06:14,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Craziest SKYBASE Sniper Strategy 🤣 | Salty Gaming | Apr 24, 2024, 9:06:14 AM EDT",,,
2024-04-24 09:07:19,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched *INSANE* New Peak! #fortnite #shorts #ViperFN | Chrono. FN | Apr 24, 2024, 9:07:19 AM EDT",,,
2024-04-24 09:07:30,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched OMG!How can a man catch lots of fish in a net.Unbelievable.Watch tell the end.#seafishing #fishing | Bangladeshi Fishing Videos | Apr 24, 2024, 9:07:30 AM EDT",,,
2024-04-24 09:07:59,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Gear Mechanism • Dc Motor | #dcmotor #tech #youtubeshorts #motor #gear #speed | Creative SJM Experiment | Apr 24, 2024, 9:07:59 AM EDT",,,
2024-04-24 09:08:02,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Untangling Goats: Easy Mode | Goat Daddys | Apr 24, 2024, 9:08:02 AM EDT",,,
2024-04-24 09:08:03,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched BRO IS NOT KRATOS #shorts #youtubeshorts | CloudyDre | Apr 24, 2024, 9:08:03 AM EDT",,,
2024-04-24 09:08:05,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Parkour with emojis 🤣🔥 | Nick Pro | Apr 24, 2024, 9:08:05 AM EDT",,,
2024-04-24 09:08:16,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched . المنتج المخصص لجميع انواع الشعر حتى الأفريقي | Revola Expert Kozmetik | Apr 24, 2024, 9:08:16 AM EDT",,,
2024-04-24 09:08:29,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Mucho trabajo de la mano delantera 🥊#boxeo #boxeocubano | pélu towers | Apr 24, 2024, 9:08:29 AM EDT",,,
2024-04-24 09:33:00,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Search\MyActivity.html,Search,Search,"Search | Searched for publix | Apr 24, 2024, 9:33:00 AM EDT | Search",,,
2024-04-24 09:33:07,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Search\MyActivity.html,Search,Visited/Open,"Search | Visited https://maps.google.com/maps?sca_esv=45843383d781bdbb&sca_upv=1&rlz=1CDGOYI_enUS991US992&hl=en-US&output=search&q=publix&source=lnms&entry=mc&ved=1t:200715&ictx=111 | Apr 24, 2024, 9:33:07 AM EDT | Search",,,
2024-04-24 09:33:08,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Maps\MyActivity.html,Maps,Search,"Maps | Searched for publix | Apr 24, 2024, 9:33:08 AM EDT | Maps",,,
2024-04-24 09:33:11,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Hotels\MyActivity.html,Hotels,Search,"Hotels | Searched for * | Apr 24, 2024, 9:33:11 AM EDT | Hotels",,,
2024-04-24 09:33:57,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Maps\MyActivity.html,Maps,Viewed,"Maps | Viewed area around Ormond Beach | Apr 24, 2024, 9:33:57 AM EDT | Maps",,,
2024-04-24 09:33:57,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Maps\MyActivity.html,Maps,Viewed,"Maps | Viewed area around Daytona Beach International Airport | Apr 24, 2024, 9:33:57 AM EDT | Maps",,,
2024-04-24 09:33:57,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Maps\MyActivity.html,Maps,Viewed,"Maps | Viewed area around Port Orange | Apr 24, 2024, 9:33:57 AM EDT | Maps",,,
2024-04-24 09:33:57,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Maps\MyActivity.html,Maps,Viewed,"Maps | Viewed area around New Smyrna Beach | Apr 24, 2024, 9:33:57 AM EDT | Maps",,,
2024-04-24 09:33:57,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Maps\MyActivity.html,Maps,Viewed,"Maps | Viewed area around Volusia County | Apr 24, 2024, 9:33:57 AM EDT | Maps",,,
2024-04-24 09:33:57,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Maps\MyActivity.html,Maps,Viewed,"Maps | Viewed area around Cypress Head Golf Club | Apr 24, 2024, 9:33:57 AM EDT | Maps",,,
2024-04-24 09:33:57,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Maps\MyActivity.html,Maps,Activity,"Maps | Explored on Google Maps | Apr 24, 2024, 9:33:57 AM EDT | Maps",,,
2024-04-24 09:34:22,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Maps\MyActivity.html,Maps,Viewed,"Maps | Viewed area around Holly Hill | Apr 24, 2024, 9:34:22 AM EDT | Maps",,,
2024-04-24 09:34:22,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Maps\MyActivity.html,Maps,Activity,"Maps | Publix Super Market at Holly Hill | Apr 24, 2024, 9:34:22 AM EDT | Maps",,,
2024-04-24 09:34:22,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Maps\MyActivity.html,Maps,Used service,"Maps | Used Maps | Apr 24, 2024, 9:34:22 AM EDT | Maps",,,
2024-04-24 09:34:22,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Maps\MyActivity.html,Maps,Viewed,"Maps | Viewed area around Daytona Beach | Apr 24, 2024, 9:34:22 AM EDT | Maps",,,
2024-04-24 10:00:00,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Search\MyActivity.html,Search,Search,"Search | Searched for doordash | Apr 24, 2024, 10:00:00 AM EDT | Search",,,
2024-04-24 10:01:49,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Search\MyActivity.html,Search,Search,"Search | Searched for chick fil a | Apr 24, 2024, 10:01:49 AM EDT | Search",,,
2024-04-24 10:01:59,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Search\MyActivity.html,Search,Visited/Open,"Search | Visited Chick-fil-A® Delivery | Chick-fil-A | Apr 24, 2024, 10:01:59 AM EDT | Search",,,
2024-04-24 10:32:36,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Maps\MyActivity.html,Maps,Search,"Maps | Searched for Daytona pediatric dentist | Apr 24, 2024, 10:32:36 AM EDT | Maps",,,
2024-04-24 10:40:53,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Search,"YouTube | Searched for fortnite | Apr 24, 2024, 10:40:53 AM EDT | YouTube",,,
2024-04-24 10:41:13,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched 82 Elimination Solo vs Squads Wins (Fortnite Chapter 5 Season 2 Ps4 Controller Gameplay) | GaFN | Apr 24, 2024, 10:41:13 AM EDT",,,
2024-04-24 10:42:00,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched The Best Sniper In Fortnite History??😳🔥 #fortnite | Goated Gang Gaming | Apr 24, 2024, 10:42:00 AM EDT",,,
2024-04-24 10:42:32,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched NickEh30's RAREST Fortnite Skin! | Ali-A | Apr 24, 2024, 10:42:32 AM EDT",,,
2024-04-24 10:43:36,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched https://www.youtube.com/watch?v=q1MuSMy7Fbk | Apr 24, 2024, 10:43:36 AM EDT | YouTube",,,
2024-04-24 10:44:26,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched https://www.youtube.com/watch?v=YN8MJKIIpkQ | Apr 24, 2024, 10:44:26 AM EDT | YouTube",,,
2024-04-24 10:45:50,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Do Not Emote in Fortnite | Ninja | Apr 24, 2024, 10:45:50 AM EDT",,,
2024-04-24 10:46:18,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Insane Hiding Spot 🤯 #lollifn #fortnite #crosshairx | LolliFN | Apr 24, 2024, 10:46:18 AM EDT",,,
2024-04-24 10:46:29,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched There's No Way... | Plasma | Apr 24, 2024, 10:46:29 AM EDT",,,
2024-04-24 10:47:19,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched How to pick up loot first in a 50/50 off spawn | Nick Eh 30 Shorts | Apr 24, 2024, 10:47:19 AM EDT",,,
2024-04-24 10:47:52,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched #fortnite | JDM@Fortnite | Apr 24, 2024, 10:47:52 AM EDT",,,
2024-04-24 10:48:11,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched How I Got The Slalom Style Emote Free 😂 #shorts | Goated Gang Gaming | Apr 24, 2024, 10:48:11 AM EDT",,,
2024-04-24 10:48:46,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched I can’t believe they did that..😂 #shorts | Dori | Apr 24, 2024, 10:48:46 AM EDT",,,
2024-04-24 10:49:08,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Day 8 of timer until 100 #fortnite #subscribe #wedit #comment #sugarhigh #montage #fortnitemontage | Whats_Grass | Apr 24, 2024, 10:49:08 AM EDT",,,
2024-04-24 10:49:10,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched “Aww you’re so CUTE 🤣” | Zars | Apr 24, 2024, 10:49:10 AM EDT",,,
2024-04-24 10:49:24,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched This New Basketball Hoop is Stupid! #basketball #shorts | The Infamous Wolverine X | Apr 24, 2024, 10:49:24 AM EDT",,,
2024-04-24 10:49:27,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched The peelys were BETRAYED 😭 #shorts | Qu1red | Apr 24, 2024, 10:49:27 AM EDT",,,
2024-04-24 10:50:29,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched I met the CUTEST 9 year old! | Loserfruit | Apr 24, 2024, 10:50:29 AM EDT",,,
2024-04-24 10:51:12,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Fishing #edit #brim #viral #short #shorts #tuna #fish #fishing #reel #sport #asmr #blowup #kingfish | Westy | Apr 24, 2024, 10:51:12 AM EDT",,,
2024-04-24 10:51:23,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched #fortnite | JDM@Fortnite | Apr 24, 2024, 10:51:23 AM EDT",,,
2024-04-24 10:51:26,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched The 1st Fortnite Win Ever Recorded... | ShuffleGamer | Apr 24, 2024, 10:51:26 AM EDT",,,
2024-04-24 10:52:21,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\YouTube\MyActivity.html,YouTube,Activity,"YouTube | Watched Look how far we've come! 😲 | GreenNinjaGold | Apr 24, 2024, 10:52:21 AM EDT",,,
2024-04-24 10:52:33,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Hotels\MyActivity.html,Hotels,Search,"Hotels | Searched for * | Apr 24, 2024, 10:52:33 AM EDT | Hotels",,,
2024-04-24 10:53:19,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Maps\MyActivity.html,Maps,Viewed,"Maps | Viewed area around South Peninsula Historic District | Apr 24, 2024, 10:53:19 AM EDT | Maps",,,
2024-04-24 10:53:19,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\My Activity\Maps\MyActivity.html,Maps,Viewed,"Maps | Viewed area around Daytona Beach | Apr 24, 2024, 10:53:19 AM EDT | Maps",,,
