CanonicalEventId,PrimaryExhibitNumber,EventType,CaptureTimestamp,TextedTimestamp,ElapsedSeconds,ConversationContact,ImagePathScanned,FileName,FileSize,SHA256,ReadableAsImage,ImageFormat,Width,Height,Dimensions,DPI,DPIX,DPIY,DeviceDimensionAssessment,DeviceMetadataPlainEnglish,EXIF_Make,EXIF_Model,EXIF_Software,EXIF_DateTimeOriginal,EXIF_DateTimeDigitized,EXIF_DateTime,EXIF_Orientation,EXIF_AllRelevant,MetadataError
CE-061,EX-044,Screenshot transmission,2024-04-25 13:53:38,2024/04/25 13:53:49,11,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-061_Screenshot_2024-04-25_at_1.53.38_PM.jpeg,CE-061_Screenshot_2024-04-25_at_1.53.38_PM.jpeg,578479,510CEFA4F0DBC3E1BFA1AC00BD9B707D7521ACDD74EFF04D716ADC568DC4CAC6,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-062,EX-045,Screenshot transmission,2024-04-25 13:53:57,2024/04/25 13:54:06,9,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-062_Screenshot_2024-04-25_at_1.53.57_PM.jpeg,CE-062_Screenshot_2024-04-25_at_1.53.57_PM.jpeg,526469,CBFEDB5C26419DE2FCDE1C2107C69E50DE7016000A82E7282959495403A54655,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-063,EX-046,Screenshot transmission,2024-04-25 13:54:31,2024/04/25 13:54:40,9,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-063_Screenshot_2024-04-25_at_1.54.31_PM.jpeg,CE-063_Screenshot_2024-04-25_at_1.54.31_PM.jpeg,206973,04959A8F9390F02909E33AE5A35928B8303ADF6697A170C0ABC31CCD76F335E2,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-064,EX-047,Screenshot transmission,2024-04-25 13:55:06,2024/04/25 13:55:23,17,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-064_Screenshot_2024-04-25_at_1.55.06_PM.jpeg,CE-064_Screenshot_2024-04-25_at_1.55.06_PM.jpeg,262501,54E924166B029A0CB811E9EE39174499E863CD68786C7A67DF7AB47CB492FBE4,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-065,EX-048,Screenshot transmission,2024-04-25 13:55:45,2024/04/25 13:55:57,12,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-065_Screenshot_2024-04-25_at_1.55.45_PM.jpeg,CE-065_Screenshot_2024-04-25_at_1.55.45_PM.jpeg,328277,56FD6A171F871488189FB09BB772B79D87E6F21277E7005152CF390332CDB5CD,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-066,EX-049,Screenshot transmission,2024-04-25 13:56:42,2024/04/25 13:56:52,10,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-066_Screenshot_2024-04-25_at_1.56.42_PM.jpeg,CE-066_Screenshot_2024-04-25_at_1.56.42_PM.jpeg,179923,FF9BB93A0D900C31EF2A18FDEE770B5D75025A747042B034D4A63A7462DA30B5,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-067,EX-050,Screenshot transmission,2024-04-25 13:58:15,2024/04/25 13:58:26,11,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-067_Screenshot_2024-04-25_at_1.58.15_PM.jpeg,CE-067_Screenshot_2024-04-25_at_1.58.15_PM.jpeg,478207,F7254EEF56D723CE4CCDD9E37610F7AC0946596305964376FD3C546146F1C530,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-068,EX-051,Screenshot transmission,2024-04-25 13:58:34,2024/04/25 13:58:43,9,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-068_Screenshot_2024-04-25_at_1.58.34_PM.jpeg,CE-068_Screenshot_2024-04-25_at_1.58.34_PM.jpeg,432957,8DDEDFDE6E5C8A7AE13C1A9D34DC844718BB0B18FD02B6B389C41B632C20E987,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-069,EX-052,Screenshot transmission,2024-04-25 13:58:49,2024/04/25 13:58:59,10,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-069_Screenshot_2024-04-25_at_1.58.49_PM.jpeg,CE-069_Screenshot_2024-04-25_at_1.58.49_PM.jpeg,254782,57EA110F63EB073242244124A142C84159C545FBD68ED7A743F6F3430D79F143,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-070,EX-076,Screenshot transmission,2024-04-25 14:02:53,2024/04/25 14:03:02,9,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-070_Screenshot_2024-04-25_at_2.02.53_PM.jpeg,CE-070_Screenshot_2024-04-25_at_2.02.53_PM.jpeg,452518,5C5BC2FCBA2AEB2C4C1F28B98059460165D7773F2203607FD92F9DCE07C6F03C,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-071,EX-077,Screenshot transmission,2024-04-25 14:03:08,2024/04/25 14:03:19,11,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-071_Screenshot_2024-04-25_at_2.03.08_PM.jpeg,CE-071_Screenshot_2024-04-25_at_2.03.08_PM.jpeg,514674,DC62EDC76A728AC73AC2C2C9FF7AF3607802D5BBFAE5E62C38888F88E7497756,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-072,EX-078,Screenshot transmission,2024-04-25 14:03:28,2024/04/25 14:03:40,12,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-072_Screenshot_2024-04-25_at_2.03.28_PM.jpeg,CE-072_Screenshot_2024-04-25_at_2.03.28_PM.jpeg,368501,352AA4488B518B4A269683DA5109D1CF092413D9A0683C2915B82E32E808CEAD,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-073,EX-079,Screenshot transmission,2024-04-25 14:07:57,2024/04/25 14:08:06,9,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-073_Screenshot_2024-04-25_at_2.07.57_PM.jpeg,CE-073_Screenshot_2024-04-25_at_2.07.57_PM.jpeg,365979,079F1796A9E7CD54D367140A9439E07C94048D078CD032ECC4A838B5D485EFAB,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-074,EX-080,Screenshot transmission,2024-04-25 14:08:11,2024/04/25 14:11:27,196,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-074_Screenshot_2024-04-25_at_2.08.11_PM.jpeg,CE-074_Screenshot_2024-04-25_at_2.08.11_PM.jpeg,483611,1934D70399D9CD6A5AF2871A81A4841C3DD9B9CE991A7652B4ABCF8D6989916B,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-075,EX-081,Screenshot transmission,2024-04-25 14:08:26,2024/04/25 14:08:35,9,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-075_Screenshot_2024-04-25_at_2.08.26_PM.jpeg,CE-075_Screenshot_2024-04-25_at_2.08.26_PM.jpeg,526679,9E087CEAE41EC8BF5FFB688325ECABB0BC9393810F381D9598C52B3DEBB6B583,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-076,EX-082,Screenshot transmission,2024-04-25 14:08:44,2024/04/25 14:11:32,168,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-076_Screenshot_2024-04-25_at_2.08.44_PM.jpeg,CE-076_Screenshot_2024-04-25_at_2.08.44_PM.jpeg,493643,5F15D384F8B7D5F499AF6BBF691BFF97C59E04EF33274B0CAA3A85EC3D2003AE,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-077,EX-083,Screenshot transmission,2024-04-25 14:09:01,2024/04/25 14:09:09,8,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-077_Screenshot_2024-04-25_at_2.09.01_PM.jpeg,CE-077_Screenshot_2024-04-25_at_2.09.01_PM.jpeg,429529,FE1E51A85592FF1DDDB601045F626754F1F58FBE165A8586D036C417A44C3402,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-078,EX-084,Screenshot transmission,2024-04-25 14:09:15,2024/04/25 14:09:22,7,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-078_Screenshot_2024-04-25_at_2.09.15_PM.jpeg,CE-078_Screenshot_2024-04-25_at_2.09.15_PM.jpeg,376855,C4373BC37E456E4B22818BCF4E03D613FD1FA3BA1F16BFBE9FEAFCBEFA78CFC3,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-079,EX-085,Screenshot transmission,2024-04-25 14:10:19,2024/04/25 14:10:30,11,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-079_Screenshot_2024-04-25_at_2.10.19_PM.jpeg,CE-079_Screenshot_2024-04-25_at_2.10.19_PM.jpeg,608883,D3E9DF37AFBEF79427801A1E7D67EDF8AF05B8E71CC32C9F6EEFF7F636E43063,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-080,EX-086,Screenshot transmission,2024-04-25 14:10:37,2024/04/25 14:10:46,9,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-080_Screenshot_2024-04-25_at_2.10.37_PM.jpeg,CE-080_Screenshot_2024-04-25_at_2.10.37_PM.jpeg,534249,B0A7D5B4538A207498037084AA3C4C3E54660303AFE7E1D19B1F2ED945F5DE2F,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-081,EX-053,Screenshot transmission,2024-04-25 22:43:28,2024/04/25 22:43:40,12,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-081_Screenshot_2024-04-25_at_10.43.28_PM.jpeg,CE-081_Screenshot_2024-04-25_at_10.43.28_PM.jpeg,150345,DE8ADFB70DE36599B66E362F2E64A60C11B11C325D0D258B52BD935A01673BA8,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-082,EX-054,Screenshot transmission,2024-04-25 22:44:16,2024/04/25 22:44:25,9,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-082_Screenshot_2024-04-25_at_10.44.16_PM.jpeg,CE-082_Screenshot_2024-04-25_at_10.44.16_PM.jpeg,313702,9F03F455A70C734C3FB793547DADBFCCD3820C634945E3952AF12A5467E78EA8,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-083,EX-055,Screenshot transmission,2024-04-25 22:44:52,2024/04/25 22:45:04,12,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-083_Screenshot_2024-04-25_at_10.44.52_PM.jpeg,CE-083_Screenshot_2024-04-25_at_10.44.52_PM.jpeg,152909,E748808C10DA9E796B421BE3D164723F0AF02ED93F55F3271118E1E1077ABBC2,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-084,EX-056,Screenshot transmission,2024-04-25 22:47:08,2024/04/25 22:47:20,12,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-084_Screenshot_2024-04-25_at_10.47.08_PM.jpeg,CE-084_Screenshot_2024-04-25_at_10.47.08_PM.jpeg,209043,B9A5250D08DE81863C7D554688A78574F9E4B9D8A1E44848A90152A385262CB7,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-085,EX-057,Screenshot transmission,2024-04-25 22:49:04,2024/04/25 22:49:20,16,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-085_Screenshot_2024-04-25_at_10.49.04_PM.jpeg,CE-085_Screenshot_2024-04-25_at_10.49.04_PM.jpeg,242265,F5EACC5BC082652E6E37EBDDBC6227C94F43DE51A3429FF3D68EB878001531DA,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-086,EX-058,Screenshot transmission,2024-04-25 22:51:08,2024/04/25 22:51:18,10,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-086_Screenshot_2024-04-25_at_10.51.08_PM.jpeg,CE-086_Screenshot_2024-04-25_at_10.51.08_PM.jpeg,590553,19D7992063DDEC8E9A65B14598CC4C436C1605DF79833EA453B2F53CD8F7AD01,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-087,EX-059,Screenshot transmission,2024-04-25 22:54:08,2024/04/25 22:54:19,11,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-087_Screenshot_2024-04-25_at_10.54.08_PM.jpeg,CE-087_Screenshot_2024-04-25_at_10.54.08_PM.jpeg,230833,4FA28AB51D08279367B37A2C1B0A5D9CE3CAFE1D7F14AC7B33AA0D393184AE5B,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-088,EX-060,Screenshot transmission,2024-04-25 22:54:37,2024/04/25 22:54:52,15,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-088_Screenshot_2024-04-25_at_10.54.37_PM.jpeg,CE-088_Screenshot_2024-04-25_at_10.54.37_PM.jpeg,226624,2E3426BB1210CB53266A0C05BCC4CABA3FCCB3B3414CE3559ADBBC2BA35052BC,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-089,EX-061,Screenshot transmission,2024-04-25 23:05:37,2024/04/25 23:05:49,12,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-089_Screenshot_2024-04-25_at_11.05.37_PM.jpeg,CE-089_Screenshot_2024-04-25_at_11.05.37_PM.jpeg,319989,63BC779C1C574069D854ACF6EB0F357B4681552B452E4A52D0A47AC59FEC2262,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
CE-090,EX-087,Screenshot transmission,2024-04-26 06:09:57,2024/04/26 06:10:08,11,Mom,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\_forensic_outputs\Case_Presentation_Dark\Integrated_Takeout_With_Images\media\CE-090_Screenshot_2024-04-26_at_6.09.57_AM.jpeg,CE-090_Screenshot_2024-04-26_at_6.09.57_AM.jpeg,418804,FA2BE8BF9D66E9AB393863797D9E308C57A1056B3B58E9C7F6927682B81F5E44,Yes,JPEG,1170,2532,1170x2532,216.0x216.0,216.0,216.0,Matches Elijah iPhone reference dimensions and 216 DPI,"The image pixel dimensions are consistent with the Elijah iPhone reference you provided (1170 x 2532). If DPI is 216, that also matches the reference. This supports device-class consistency but does not by itself identify the physical user.",,,,,,,1,"{""ResolutionUnit"": ""2"", ""Orientation"": ""1"", ""XResolution"": ""216.0"", ""YResolution"": ""216.0""}",
